Transaction_ID,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Purchase_Date,Customer_City,Payment_Method,Customer_Age_Group,Is_Returned,Month,Month_Name,Quarter,Day_of_Week,Customer_Segment
TXN00983,CUST0266,Audio & Headphones,Bose QuietComfort 45,1,32231.2,32231.2,2024-08-26,Mumbai,UPI,26-35,No,8,Aug,Q3,Monday,Silver
TXN00984,CUST0291,Smartphones,Xiaomi 14,1,55255.73,55255.73,2024-03-02,Mumbai,Credit Card,18-25,No,3,Mar,Q1,Saturday,Gold
TXN00985,CUST0350,Accessories,Seagate 1TB HDD,1,3377.22,3377.22,2024-08-10,Bangalore,Debit Card,26-35,No,8,Aug,Q3,Saturday,Silver
TXN00986,CUST0199,Laptops,Acer Aspire 7,1,64994.42,64994.42,2024-12-31,Pune,Cash on Delivery,46-55,No,12,Dec,Q4,Tuesday,Silver
TXN00987,CUST0208,Laptops,Lenovo IdeaPad Slim 5,1,51742.84,51742.84,2024-07-15,Hyderabad,UPI,26-35,No,7,Jul,Q3,Monday,Silver
TXN00988,CUST0292,Laptops,MSI Modern 15,1,49887.87,49887.87,2024-04-07,Delhi,Debit Card,46-55,No,4,Apr,Q2,Sunday,Gold
TXN00989,CUST0278,Smart Watches,Amazfit GTR 4,1,12738.64,12738.64,2024-10-06,Bangalore,Credit Card,36-45,No,10,Oct,Q4,Sunday,Bronze
TXN00990,CUST0013,Smartphones,OnePlus 12,2,66659.35,133318.7,2024-10-17,Bangalore,Cash on Delivery,36-45,No,10,Oct,Q4,Thursday,Gold
TXN00991,CUST0126,Smartphones,Google Pixel 8,2,76911.83,153823.66,2024-11-29,Mumbai,UPI,55+,No,11,Nov,Q4,Friday,Gold
TXN00992,CUST0028,Smart Watches,Apple Watch Series 9,2,43081.17,86162.34,2024-06-09,Mumbai,UPI,36-45,Yes,6,Jun,Q2,Sunday,Gold
TXN00993,CUST0244,Laptops,Dell XPS 15,2,156490.29,312980.58,2024-06-11,Chennai,Debit Card,18-25,No,6,Jun,Q2,Tuesday,Gold
TXN00994,CUST0241,Smartphones,Samsung Galaxy S24,1,80412.5,80412.5,2024-10-18,Mumbai,Credit Card,18-25,Yes,10,Oct,Q4,Friday,Gold
TXN00995,CUST0088,Accessories,Belkin MagSafe Case,1,4162.59,4162.59,2024-11-05,Bangalore,UPI,26-35,No,11,Nov,Q4,Tuesday,Gold
TXN00996,CUST0044,Laptops,MacBook Air M3,2,123545.93,247091.86,2024-12-03,Chennai,Net Banking,26-35,No,12,Dec,Q4,Tuesday,Gold
TXN00997,CUST0043,Accessories,Samsung 25W Adapter,1,1394.93,1394.93,2024-06-18,Pune,Cash on Delivery,36-45,Yes,6,Jun,Q2,Tuesday,Silver
TXN00998,CUST0251,Laptops,ASUS VivoBook 16,1,40880.17,40880.17,2024-06-03,Chennai,Net Banking,26-35,Yes,6,Jun,Q2,Monday,Silver
TXN00999,CUST0283,Laptops,ASUS VivoBook 16,2,44718.94,89437.88,2024-01-16,Bangalore,Cash on Delivery,18-25,No,1,Jan,Q1,Tuesday,Silver
TXN01000,CUST0188,Accessories,Seagate 1TB HDD,1,3436.52,3436.52,2024-11-13,Delhi,UPI,26-35,Yes,11,Nov,Q4,Wednesday,Silver
TXN01001,CUST0044,Smart Watches,Noise ColorFit Ultra 3,1,2993.64,2993.64,2024-11-14,Ahmedabad,Net Banking,18-25,No,11,Nov,Q4,Thursday,Gold
TXN01002,CUST0399,Smart Watches,Noise ColorFit Ultra 3,1,2794.79,2794.79,2024-02-14,Mumbai,Debit Card,26-35,No,2,Feb,Q1,Wednesday,Bronze
TXN01003,CUST0029,Smartphones,OPPO Find X7,1,56151.8,56151.8,2024-10-20,Hyderabad,Credit Card,18-25,Yes,10,Oct,Q4,Sunday,Gold
TXN01004,CUST0099,Smartphones,Xiaomi 14,1,57217.15,57217.15,2024-08-05,Bangalore,Credit Card,18-25,No,8,Aug,Q3,Monday,Gold
TXN01005,CUST0135,Smart Watches,Apple Watch Series 9,1,41514.63,41514.63,2024-03-14,Mumbai,Cash on Delivery,36-45,No,3,Mar,Q1,Thursday,Gold
TXN01006,CUST0152,Smartphones,Vivo V30 Pro,1,46844.22,46844.22,2024-09-19,Bangalore,Net Banking,46-55,No,9,Sep,Q3,Thursday,Silver
TXN01007,CUST0376,Audio & Headphones,Sennheiser Momentum 4,1,33766.46,33766.46,2024-01-31,Mumbai,Credit Card,46-55,No,1,Jan,Q1,Wednesday,Gold
TXN01008,CUST0311,Accessories,Belkin MagSafe Case,2,3882.8,7765.6,2024-10-13,Ahmedabad,Debit Card,26-35,No,10,Oct,Q4,Sunday,Silver
TXN01009,CUST0117,Laptops,HP Envy x360,1,87122.59,87122.59,2024-09-14,Chennai,Debit Card,26-35,Yes,9,Sep,Q3,Saturday,Gold
TXN01010,CUST0385,Tablets,Amazon Fire HD 10,2,14911.7,29823.4,2024-07-01,Bangalore,UPI,26-35,No,7,Jul,Q3,Monday,Bronze
TXN01011,CUST_UNKNOWN,Smartphones,Vivo V30 Pro,2,41499.52,82999.04,2024-12-18,Hyderabad,UPI,26-35,No,12,Dec,Q4,Wednesday,Gold
TXN01012,CUST0250,Laptops,HP Pavilion 15,3,53270.03,159810.09,2024-09-21,Chennai,UPI,26-35,No,9,Sep,Q3,Saturday,Gold
TXN01013,CUST0121,Laptops,Dell XPS 15,1,148911.86,148911.86,2024-08-21,Bangalore,UPI,55+,No,8,Aug,Q3,Wednesday,Silver
TXN01014,CUST0145,Laptops,ASUS VivoBook 16,1,44265.29,44265.29,2024-06-12,Mumbai,UPI,36-45,No,6,Jun,Q2,Wednesday,Gold
TXN01015,CUST0161,Smartphones,Vivo V30 Pro,1,44401.42,44401.42,2024-10-01,Delhi,UPI,26-35,No,10,Oct,Q4,Tuesday,Silver
TXN01016,CUST0363,Smart Watches,Garmin Venu 3,2,42977.96,85955.92,2024-09-16,Chennai,Net Banking,26-35,No,9,Sep,Q3,Monday,Gold
TXN01017,CUST0237,Audio & Headphones,Apple AirPods Pro 2,1,24438.43,24438.43,2024-09-20,Delhi,Credit Card,26-35,No,9,Sep,Q3,Friday,Silver
TXN01018,CUST0115,Tablets,Realme Pad 2,1,18609.26,18609.26,2024-09-30,Pune,Credit Card,18-25,No,9,Sep,Q3,Monday,Silver
TXN01019,CUST0306,Laptops,Acer Aspire 7,1,69138.89,69138.89,2024-09-21,Kolkata,Debit Card,26-35,No,9,Sep,Q3,Saturday,Bronze
TXN01020,CUST0074,Smartphones,Google Pixel 8,2,75062.59,150125.18,2024-05-24,Mumbai,UPI,26-35,No,5,May,Q2,Friday,Gold
TXN01021,CUST0056,Accessories,SanDisk 256GB Pen Drive,1,1835.24,1835.24,2024-12-16,Chennai,Debit Card,26-35,No,12,Dec,Q4,Monday,Bronze
TXN01022,CUST0162,Laptops,MacBook Air M3,2,107986.05,215972.1,2024-11-20,Chennai,UPI,26-35,No,11,Nov,Q4,Wednesday,Gold
TXN01023,CUST0262,Audio & Headphones,Sony WH-1000XM5,1,30679.15,30679.15,2024-01-29,Pune,UPI,18-25,No,1,Jan,Q1,Monday,Gold
TXN01024,CUST0176,Audio & Headphones,JBL Tune 770NC,1,7476.65,7476.65,2024-11-01,Bangalore,UPI,36-45,No,11,Nov,Q4,Friday,Silver
TXN01025,CUST0134,Smartphones,Samsung Galaxy S24,1,84022.81,84022.81,2024-04-23,Mumbai,Net Banking,36-45,No,4,Apr,Q2,Tuesday,Gold
TXN01026,CUST0257,Laptops,MacBook Air M3,1,109734.11,109734.11,2024-06-04,Mumbai,Net Banking,26-35,No,6,Jun,Q2,Tuesday,Silver
TXN01027,CUST0299,Smartphones,Google Pixel 8,1,76607.37,76607.37,2024-08-11,Chennai,UPI,26-35,No,8,Aug,Q3,Sunday,Bronze
TXN01028,CUST0285,Laptops,HP Pavilion 15,2,55317.82,110635.64,2024-06-26,Pune,UPI,26-35,No,6,Jun,Q2,Wednesday,Silver
TXN01029,CUST0334,Accessories,Seagate 1TB HDD,1,3285.79,3285.79,2024-10-11,Mumbai,Credit Card,26-35,No,10,Oct,Q4,Friday,Bronze
TXN01030,CUST0346,Accessories,Samsung 25W Adapter,1,1236.68,1236.68,2024-04-17,Pune,Net Banking,36-45,No,4,Apr,Q2,Wednesday,Silver
TXN01031,CUST0171,Accessories,Mi 10000mAh Power Bank,1,1240.14,1240.14,2024-04-13,Mumbai,Debit Card,55+,No,4,Apr,Q2,Saturday,Bronze
TXN01032,CUST_UNKNOWN,Smartphones,OPPO Find X7,1,54824.55,54824.55,2024-02-09,Pune,Debit Card,18-25,No,2,Feb,Q1,Friday,Gold
TXN01033,CUST0028,Smartphones,iPhone 15 Pro,1,130657.59,130657.59,2024-06-24,Chennai,UPI,26-35,No,6,Jun,Q2,Monday,Gold
TXN01034,CUST0105,Smart Watches,boAt Wave Sigma,2,1563.86,3127.72,2024-03-03,Delhi,UPI,46-55,Yes,3,Mar,Q1,Sunday,Bronze
TXN01035,CUST0286,Smartphones,Samsung Galaxy S24,1,74701.09,74701.09,2024-05-14,Kolkata,Credit Card,36-45,No,5,May,Q2,Tuesday,Gold
TXN01036,CUST0007,Laptops,MSI Modern 15,1,49012.61,49012.61,2024-09-11,Kolkata,Credit Card,26-35,No,9,Sep,Q3,Wednesday,Gold
TXN01037,CUST0230,Laptops,ASUS VivoBook 16,1,39727.04,39727.04,2024-11-15,Kolkata,UPI,46-55,No,11,Nov,Q4,Friday,Silver
TXN01038,CUST0189,Smart Watches,Noise ColorFit Ultra 3,1,3102.44,3102.44,2024-07-28,Delhi,UPI,26-35,No,7,Jul,Q3,Sunday,Silver
TXN01039,CUST0393,Smartphones,Vivo V30 Pro,1,44329.43,44329.43,2024-05-23,Bangalore,Cash on Delivery,26-35,No,5,May,Q2,Thursday,Silver
TXN01040,CUST0386,Laptops,ASUS VivoBook 16,1,45646.17,45646.17,2024-08-28,Bangalore,Credit Card,46-55,Yes,8,Aug,Q3,Wednesday,Bronze
TXN01041,CUST0072,Smartphones,Vivo V30 Pro,2,45288.51,90577.02,2024-12-26,Mumbai,Debit Card,46-55,No,12,Dec,Q4,Thursday,Gold
TXN01042,CUST0085,Accessories,Anker 65W GaN Charger,1,2506.82,2506.82,2024-10-29,Delhi,Credit Card,26-35,No,10,Oct,Q4,Tuesday,Silver
TXN01043,CUST0209,Laptops,MSI Modern 15,2,53195.06,106390.12,2024-10-15,Delhi,UPI,18-25,No,10,Oct,Q4,Tuesday,Gold
TXN01044,CUST0037,Smart Watches,Apple Watch Series 9,3,44535.9,133607.7,2024-10-17,Pune,Credit Card,26-35,No,10,Oct,Q4,Thursday,Silver
TXN01045,CUST0398,Accessories,Samsung 25W Adapter,1,1199.97,1199.97,2024-10-13,Mumbai,UPI,55+,No,10,Oct,Q4,Sunday,Gold
TXN01046,CUST0245,Smartphones,Realme GT 6,1,38995.31,38995.31,2024-10-01,Delhi,Credit Card,26-35,No,10,Oct,Q4,Tuesday,Silver
TXN01047,CUST0353,Smartphones,OPPO Find X7,1,58177.28,58177.28,2024-09-14,Chennai,UPI,55+,No,9,Sep,Q3,Saturday,Gold
TXN01048,CUST0367,Accessories,Belkin MagSafe Case,1,3982.92,3982.92,2024-09-30,Mumbai,Debit Card,36-45,No,9,Sep,Q3,Monday,Gold
TXN01049,CUST0346,Laptops,HP Envy x360,1,85917.44,85917.44,2024-11-08,Mumbai,UPI,26-35,No,11,Nov,Q4,Friday,Silver
TXN01050,CUST0232,Laptops,MacBook Air M3,1,110362.91,110362.91,2024-05-23,Chennai,UPI,18-25,No,5,May,Q2,Thursday,Gold
TXN01051,CUST0335,Tablets,Xiaomi Pad 6,1,26921.87,26921.87,2024-12-08,Bangalore,Debit Card,26-35,No,12,Dec,Q4,Sunday,Silver
TXN01052,CUST0085,Tablets,Xiaomi Pad 6,2,27922.7,55845.4,2024-03-12,Ahmedabad,UPI,26-35,No,3,Mar,Q1,Tuesday,Silver
TXN01053,CUST0215,Smart Watches,Apple Watch Series 9,2,43297.17,86594.34,2024-08-04,Bangalore,Credit Card,18-25,No,8,Aug,Q3,Sunday,Gold
TXN01054,CUST0071,Accessories,TP-Link AX1800 Router,1,4480.73,4480.73,2024-03-03,Delhi,Net Banking,26-35,Yes,3,Mar,Q1,Sunday,Gold
TXN01055,CUST0060,Laptops,ASUS VivoBook 16,3,42846.82,128540.46,2024-09-05,Hyderabad,Credit Card,36-45,No,9,Sep,Q3,Thursday,Gold
TXN01056,CUST0071,Smartphones,iPhone 15 Pro,1,126541.65,126541.65,2024-06-04,Chennai,UPI,36-45,No,6,Jun,Q2,Tuesday,Gold
TXN01057,CUST0075,Smartphones,OnePlus 12,1,63832.74,63832.74,2024-10-10,Chennai,Debit Card,26-35,Yes,10,Oct,Q4,Thursday,Gold
TXN01058,CUST0116,Smartphones,OnePlus 12,2,62368.55,124737.1,2024-11-19,Kolkata,UPI,26-35,No,11,Nov,Q4,Tuesday,Gold
TXN01059,CUST0066,Smartphones,Vivo V30 Pro,1,44212.61,44212.61,2024-08-06,Kolkata,Debit Card,46-55,No,8,Aug,Q3,Tuesday,Silver
TXN01060,CUST0288,Smartphones,Realme GT 6,1,39980.65,39980.65,2024-02-13,Chennai,Credit Card,26-35,No,2,Feb,Q1,Tuesday,Gold
TXN01061,CUST0241,Laptops,Acer Aspire 7,1,65861.08,65861.08,2024-08-18,Delhi,UPI,36-45,Yes,8,Aug,Q3,Sunday,Gold
TXN01062,CUST0265,Audio & Headphones,Bose QuietComfort 45,1,31833.01,31833.01,2024-09-24,Bangalore,UPI,46-55,No,9,Sep,Q3,Tuesday,Gold
TXN01063,CUST0172,Smartphones,Vivo V30 Pro,1,47930.9,47930.9,2024-08-20,Bangalore,UPI,36-45,No,8,Aug,Q3,Tuesday,Gold
TXN01064,CUST0365,Accessories,Logitech MX Keys Mini,1,8905.81,8905.81,2024-08-30,Delhi,Debit Card,18-25,No,8,Aug,Q3,Friday,Bronze
TXN01065,CUST0332,Accessories,Samsung 25W Adapter,2,1237.84,2475.68,2024-11-15,Kolkata,UPI,55+,No,11,Nov,Q4,Friday,Silver
TXN01066,CUST0202,Laptops,ASUS VivoBook 16,1,43728.15,43728.15,2024-01-02,Jaipur,Debit Card,26-35,Yes,1,Jan,Q1,Tuesday,Gold
TXN01067,CUST0322,Audio & Headphones,Sennheiser Momentum 4,1,35052.25,35052.25,2024-12-27,Delhi,Cash on Delivery,18-25,No,12,Dec,Q4,Friday,Silver
TXN01068,CUST0066,Laptops,MacBook Air M3,1,106462.38,106462.38,2024-11-09,Mumbai,Credit Card,46-55,No,11,Nov,Q4,Saturday,Silver
TXN01069,CUST0113,Smartphones,Vivo V30 Pro,1,48432.14,48432.14,2024-09-25,Delhi,UPI,46-55,No,9,Sep,Q3,Wednesday,Gold
TXN01070,CUST0278,Audio & Headphones,boAt Rockerz 550,1,2082.91,2082.91,2024-09-24,Jaipur,Credit Card,55+,No,9,Sep,Q3,Tuesday,Bronze
TXN01071,CUST_UNKNOWN,Laptops,Dell XPS 15,1,153501.58,153501.58,2024-12-11,Delhi,Credit Card,26-35,No,12,Dec,Q4,Wednesday,Gold
TXN01072,CUST0227,Tablets,Nokia T21,1,15265.32,15265.32,2024-03-17,Mumbai,Debit Card,18-25,No,3,Mar,Q1,Sunday,Gold
TXN01073,CUST0260,Smartphones,OPPO Find X7,2,54441.53,108883.06,2024-09-24,Bangalore,UPI,36-45,No,9,Sep,Q3,Tuesday,Gold
TXN01074,CUST0141,Smart Watches,Amazfit GTR 4,1,12309.29,12309.29,2024-05-04,Delhi,UPI,26-35,No,5,May,Q2,Saturday,Silver
TXN01075,CUST0293,Accessories,Samsung 25W Adapter,1,1329.24,1329.24,2024-06-14,Pune,UPI,46-55,No,6,Jun,Q2,Friday,Gold
TXN01076,CUST0113,Smartphones,Xiaomi 14,2,57782.6,115565.2,2024-11-25,Delhi,UPI,46-55,Yes,11,Nov,Q4,Monday,Gold
TXN01077,CUST0026,Laptops,Lenovo IdeaPad Slim 5,2,44850.05,89700.1,2024-05-04,Mumbai,Debit Card,18-25,No,5,May,Q2,Saturday,Gold
TXN01078,CUST0048,Accessories,Logitech MX Keys Mini,1,8126.78,8126.78,2024-09-26,Chennai,UPI,46-55,No,9,Sep,Q3,Thursday,Silver
TXN01079,CUST0101,Laptops,HP Envy x360,2,96363.96,192727.92,2024-09-20,Delhi,Debit Card,36-45,No,9,Sep,Q3,Friday,Silver
TXN01080,CUST0005,Tablets,OnePlus Pad Go,1,20713.23,20713.23,2024-06-06,Ahmedabad,UPI,26-35,No,6,Jun,Q2,Thursday,Bronze
TXN01081,CUST0189,Laptops,HP Pavilion 15,1,51024.5,51024.5,2024-09-10,Mumbai,Net Banking,18-25,No,9,Sep,Q3,Tuesday,Silver
TXN01082,CUST0251,Audio & Headphones,Sony WH-1000XM5,1,27912.65,27912.65,2024-10-12,Mumbai,Credit Card,26-35,Yes,10,Oct,Q4,Saturday,Silver
TXN01083,CUST0129,Accessories,TP-Link AX1800 Router,1,4705.15,4705.15,2024-08-22,Kolkata,Credit Card,46-55,No,8,Aug,Q3,Thursday,Bronze
TXN01084,CUST0154,Audio & Headphones,boAt Rockerz 550,1,2108.37,2108.37,2024-06-26,Ahmedabad,Credit Card,26-35,No,6,Jun,Q2,Wednesday,Bronze
TXN01085,CUST0117,Smartphones,OnePlus 12,1,66549.32,66549.32,2024-12-07,Delhi,UPI,26-35,No,12,Dec,Q4,Saturday,Gold
TXN01086,CUST0192,Smartphones,iPhone 15 Pro,1,129403.98,129403.98,2024-01-27,Hyderabad,UPI,26-35,No,1,Jan,Q1,Saturday,Silver
TXN01087,CUST0170,Laptops,HP Envy x360,3,83382.63,250147.89,2024-04-06,Kolkata,UPI,18-25,No,4,Apr,Q2,Saturday,Gold
TXN01088,CUST0172,Smartphones,iPhone 15 Pro,1,135105.19,135105.19,2024-11-12,Bangalore,Credit Card,18-25,No,11,Nov,Q4,Tuesday,Gold
TXN01089,CUST0281,Smartphones,OPPO Find X7,1,57273.69,57273.69,2024-10-26,Chennai,Debit Card,55+,No,10,Oct,Q4,Saturday,Gold
TXN01090,CUST0101,Smart Watches,Titan Smart Pro,1,6221.15,6221.15,2024-02-17,Mumbai,Debit Card,26-35,Yes,2,Feb,Q1,Saturday,Silver
TXN01091,CUST0131,Smartphones,Xiaomi 14,2,59207.87,118415.74,2024-12-29,Mumbai,Credit Card,18-25,No,12,Dec,Q4,Sunday,Gold
TXN01092,CUST0041,Tablets,Xiaomi Pad 6,3,26862.09,80586.27,2024-10-10,Ahmedabad,Credit Card,26-35,No,10,Oct,Q4,Thursday,Gold
TXN01093,CUST0367,Accessories,TP-Link AX1800 Router,1,4593.68,4593.68,2024-09-15,Mumbai,Debit Card,26-35,No,9,Sep,Q3,Sunday,Gold
TXN01094,CUST0208,Laptops,ASUS VivoBook 16,1,41816.72,41816.72,2024-01-26,Chennai,Debit Card,46-55,No,1,Jan,Q1,Friday,Silver
TXN01095,CUST0358,Tablets,Xiaomi Pad 6,1,28643.76,28643.76,2024-08-29,Ahmedabad,Net Banking,26-35,No,8,Aug,Q3,Thursday,Gold
TXN01096,CUST0030,Smartphones,OPPO Find X7,1,58945.65,58945.65,2024-07-20,Pune,Net Banking,18-25,Yes,7,Jul,Q3,Saturday,Silver
TXN01097,CUST0110,Smartphones,Xiaomi 14,3,59869.59,179608.77,2024-07-09,Ahmedabad,Credit Card,18-25,No,7,Jul,Q3,Tuesday,Silver
TXN01098,CUST0077,Laptops,MSI Modern 15,1,55994.07,55994.07,2024-08-29,Mumbai,Debit Card,46-55,No,8,Aug,Q3,Thursday,Gold
TXN01099,CUST0348,Accessories,Anker 65W GaN Charger,1,2487.49,2487.49,2024-10-15,Delhi,Net Banking,18-25,No,10,Oct,Q4,Tuesday,Silver
TXN01100,CUST0099,Laptops,MacBook Air M3,1,124024.26,124024.26,2024-11-10,Mumbai,UPI,26-35,No,11,Nov,Q4,Sunday,Gold
TXN01101,CUST0134,Tablets,Samsung Galaxy Tab S9,1,76874.4,76874.4,2024-03-20,Mumbai,Credit Card,26-35,No,3,Mar,Q1,Wednesday,Gold
TXN01102,CUST0261,Laptops,Acer Aspire 7,1,69794.27,69794.27,2024-05-29,Kolkata,UPI,55+,No,5,May,Q2,Wednesday,Gold
TXN01103,CUST0031,Tablets,OnePlus Pad Go,1,19072.8,19072.8,2024-09-14,Hyderabad,UPI,18-25,No,9,Sep,Q3,Saturday,Silver
TXN01104,CUST0330,Tablets,OnePlus Pad Go,1,20252.65,20252.65,2024-10-10,Bangalore,UPI,36-45,No,10,Oct,Q4,Thursday,Bronze
TXN01105,CUST0130,Smart Watches,Fitbit Charge 6,1,14174.73,14174.73,2024-07-02,Mumbai,UPI,36-45,No,7,Jul,Q3,Tuesday,Bronze
TXN01106,CUST_UNKNOWN,Laptops,Acer Aspire 7,1,70667.62,70667.62,2024-09-07,Hyderabad,Cash on Delivery,55+,No,9,Sep,Q3,Saturday,Gold
TXN01107,CUST0143,Laptops,Acer Aspire 7,2,64171.12,128342.24,2024-12-08,Delhi,Credit Card,36-45,No,12,Dec,Q4,Sunday,Gold
TXN01108,CUST0104,Tablets,OnePlus Pad Go,1,19478.0,19478.0,2024-04-15,Pune,Cash on Delivery,26-35,No,4,Apr,Q2,Monday,Silver
TXN01109,CUST0369,Accessories,Samsung 25W Adapter,2,1285.48,2570.96,2024-09-16,Kolkata,Credit Card,26-35,No,9,Sep,Q3,Monday,Silver
TXN01110,CUST0312,Audio & Headphones,Apple AirPods Pro 2,2,24798.48,49596.96,2024-09-09,Ahmedabad,Net Banking,26-35,No,9,Sep,Q3,Monday,Gold
TXN01111,CUST0118,Tablets,Xiaomi Pad 6,1,27726.6,27726.6,2024-01-21,Bangalore,UPI,26-35,Yes,1,Jan,Q1,Sunday,Bronze
TXN01112,CUST0376,Tablets,Realme Pad 2,2,18100.54,36201.08,2024-11-11,Ahmedabad,UPI,18-25,Yes,11,Nov,Q4,Monday,Gold
TXN01113,CUST0372,Smartphones,Realme GT 6,2,41788.87,83577.74,2024-06-07,Ahmedabad,Credit Card,18-25,No,6,Jun,Q2,Friday,Silver
TXN01114,CUST0150,Accessories,Anker 65W GaN Charger,2,2338.85,4677.7,2024-10-11,Pune,UPI,18-25,No,10,Oct,Q4,Friday,Bronze
TXN01115,CUST_UNKNOWN,Accessories,Mi 10000mAh Power Bank,1,1402.48,1402.48,2024-11-30,Hyderabad,UPI,36-45,No,11,Nov,Q4,Saturday,Gold
TXN01116,CUST0400,Accessories,Logitech MX Keys Mini,1,7969.49,7969.49,2024-08-27,Mumbai,Debit Card,36-45,No,8,Aug,Q3,Tuesday,Bronze
TXN01117,CUST0318,Smartphones,OnePlus 12,1,63832.98,63832.98,2024-11-14,Ahmedabad,Debit Card,18-25,No,11,Nov,Q4,Thursday,Bronze
TXN01118,CUST0200,Tablets,Xiaomi Pad 6,2,26906.95,53813.9,2024-11-11,Hyderabad,UPI,26-35,No,11,Nov,Q4,Monday,Gold
TXN01119,CUST0117,Audio & Headphones,OnePlus Buds Pro 2,1,10436.5,10436.5,2024-11-21,Mumbai,Cash on Delivery,26-35,No,11,Nov,Q4,Thursday,Gold
TXN01120,CUST0341,Laptops,MacBook Air M3,1,106376.8,106376.8,2024-12-15,Chennai,UPI,55+,No,12,Dec,Q4,Sunday,Silver
TXN01121,CUST0254,Smartphones,Samsung Galaxy S24,1,81210.49,81210.49,2024-09-02,Mumbai,UPI,46-55,No,9,Sep,Q3,Monday,Silver
TXN01122,CUST0029,Audio & Headphones,JBL Tune 770NC,2,7758.46,15516.92,2024-12-16,Delhi,Net Banking,46-55,Yes,12,Dec,Q4,Monday,Gold
TXN01123,CUST0379,Laptops,MSI Modern 15,3,57080.43,171241.29,2024-05-26,Bangalore,Credit Card,36-45,No,5,May,Q2,Sunday,Gold
TXN01124,CUST0064,Accessories,Belkin MagSafe Case,1,3911.04,3911.04,2024-04-01,Delhi,UPI,26-35,No,4,Apr,Q2,Monday,Gold
TXN01125,CUST0153,Audio & Headphones,Apple AirPods Pro 2,1,26141.32,26141.32,2024-12-08,Chennai,Debit Card,55+,No,12,Dec,Q4,Sunday,Bronze
TXN01126,CUST0302,Accessories,Belkin MagSafe Case,1,4100.03,4100.03,2024-01-03,Mumbai,UPI,26-35,No,1,Jan,Q1,Wednesday,Bronze
TXN01127,CUST0054,Smartphones,Xiaomi 14,1,55986.35,55986.35,2024-09-30,Hyderabad,Credit Card,18-25,Yes,9,Sep,Q3,Monday,Silver
TXN01128,CUST0374,Tablets,Xiaomi Pad 6,1,29114.2,29114.2,2024-11-07,Chennai,UPI,26-35,No,11,Nov,Q4,Thursday,Silver
TXN01129,CUST0148,Smartphones,Realme GT 6,1,39002.34,39002.34,2024-05-13,Chennai,Net Banking,26-35,No,5,May,Q2,Monday,Gold
TXN01130,CUST0095,Smartphones,Samsung Galaxy S24,1,78789.99,78789.99,2024-11-16,Delhi,UPI,36-45,No,11,Nov,Q4,Saturday,Gold
TXN01131,CUST0058,Smartphones,iPhone 15 Pro,1,139891.35,139891.35,2024-09-10,Mumbai,UPI,18-25,No,9,Sep,Q3,Tuesday,Gold
TXN01132,CUST0211,Smartphones,OnePlus 12,1,61327.73,61327.73,2024-06-28,Mumbai,UPI,46-55,No,6,Jun,Q2,Friday,Silver
TXN01133,CUST0141,Laptops,Lenovo IdeaPad Slim 5,2,50840.17,101680.34,2024-07-21,Hyderabad,Credit Card,36-45,No,7,Jul,Q3,Sunday,Silver
TXN01134,CUST0091,Smart Watches,boAt Wave Sigma,1,1427.97,1427.97,2024-07-17,Delhi,UPI,36-45,No,7,Jul,Q3,Wednesday,Silver
TXN01135,CUST0139,Audio & Headphones,OnePlus Buds Pro 2,2,9520.53,19041.06,2024-03-22,Kolkata,Cash on Delivery,26-35,No,3,Mar,Q1,Friday,Silver
TXN01136,CUST0140,Smartphones,OnePlus 12,1,60941.24,60941.24,2024-11-27,Chennai,Debit Card,18-25,Yes,11,Nov,Q4,Wednesday,Bronze
TXN01137,CUST0315,Smartphones,Realme GT 6,1,38412.47,38412.47,2024-09-10,Jaipur,Cash on Delivery,55+,No,9,Sep,Q3,Tuesday,Silver
TXN01138,CUST0247,Accessories,TP-Link AX1800 Router,2,4692.27,9384.54,2024-04-06,Bangalore,UPI,26-35,No,4,Apr,Q2,Saturday,Silver
TXN01139,CUST0195,Audio & Headphones,Noise Buds VS104,3,1026.15,3078.45,2024-08-03,Chennai,UPI,26-35,No,8,Aug,Q3,Saturday,Gold
TXN01140,CUST0053,Smartphones,Vivo V30 Pro,1,44949.69,44949.69,2024-09-07,Chennai,Debit Card,26-35,No,9,Sep,Q3,Saturday,Gold
TXN01141,CUST0378,Smart Watches,Samsung Galaxy Watch 6,3,27780.72,83342.16,2024-04-17,Bangalore,Cash on Delivery,26-35,Yes,4,Apr,Q2,Wednesday,Gold
TXN01142,CUST0048,Audio & Headphones,OnePlus Buds Pro 2,1,10627.9,10627.9,2024-11-14,Ahmedabad,Credit Card,36-45,No,11,Nov,Q4,Thursday,Silver
TXN01143,CUST0111,Smart Watches,Garmin Venu 3,1,41005.68,41005.68,2024-11-12,Mumbai,Net Banking,26-35,No,11,Nov,Q4,Tuesday,Silver
TXN01144,CUST0379,Smartphones,Vivo V30 Pro,2,48128.45,96256.9,2024-02-20,Chennai,UPI,18-25,No,2,Feb,Q1,Tuesday,Gold
TXN01145,CUST0339,Smart Watches,Garmin Venu 3,1,38052.53,38052.53,2024-07-26,Mumbai,Credit Card,36-45,No,7,Jul,Q3,Friday,Gold
TXN01146,CUST0082,Smart Watches,boAt Wave Sigma,1,1579.29,1579.29,2024-08-04,Hyderabad,Net Banking,36-45,No,8,Aug,Q3,Sunday,Gold
